text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
habit_p0p0_deck52_seed02,5.269611538461539,1.6149482086195706,0.009095274909720548,5.408702491294633,1.6283854482145401,0.055121670624797205,-0.03694810849205267,1.0322941602518263,0.5733684701442509,3.3031262288068577,1.0138965876667243,0.5685538525259229,3.1778866841059656,6.2,1.2551999999999999,1.8978236170082832,0.5292241256327861,-1.1559966095424163,1.8938904227405406,0.5293403669363784,-1.132885057360318,0.12971442822756887,0.05311313848647919,136.83,7.935602736561873,0.4152471733900422,0.16739228999577652,4.729709103739041,1.2069598304849531,0.34483046179636734,0.8564590246356325,156.09,0.001548076923076923,0.0,18.16,0.06619009578589391,0.005726565203451578,287.56,1.5222678197530313,0.4070744869979867,8.075394443606807,0.013586538461538462
habit_p0p3_deck52_seed02,5.339236538461538,1.6067070656377385,0.027383978340259813,5.485651333911745,1.6242188671311586,0.08357171249333732,-0.03029438707336784,1.0188629557724478,0.5426213473243607,3.038975609784238,1.0121294733890773,0.5516149867431035,2.9691003302251113,6.97,1.1968,1.8630188157020595,0.5500614279809497,-1.0369511799057654,1.8602445827487035,0.5514830561766827,-1.0441451682539624,0.1309041233611426,0.05254341435389092,139.83,8.115999970099313,0.4142201106880161,0.17095440231640444,4.337197460370605,1.196383133100926,0.3523931237299359,0.8641785000841016,151.73,0.001298076923076923,0.0,18.24,0.06572377103890141,0.006000744362172732,286.54,1.5143464821606625,0.40179730220001153,8.765942804533536,0.015698076923076922
habit_p0p5_deck52_seed02,5.257769230769231,1.6232570595693503,0.023121060116291912,5.445213711536221,1.6308131310346954,0.08300191425340916,-0.03733457577766635,1.0267609791549364,0.5692794591984983,3.128173310741689,1.0122307521655856,0.574925447660636,3.0125150035685957,8.67,1.7128,1.7788586772060935,0.6135325136118084,-0.8336462250727285,1.7905635948428176,0.6001543011207586,-0.8445375148364749,0.1349911441244659,0.05300000588222968,141.96,8.459539809589947,0.4114127440039108,0.17832092534338662,4.577349657026989,1.1993226057122084,0.35173992889035754,0.7996973535601055,142.8,0.0019500000000000001,0.0,18.13,0.06523490551860478,0.005206891840422664,270.87,1.466379864893388,0.39242440757383457,6.09133286522499,0.02733076923076923
habit_p1p0_deck52_seed02,5.1463,1.5823957989502206,0.03140578469913365,5.378748813892553,1.6123426994931895,0.16629764234020522,-0.05019440986432624,1.001175302632543,0.5312257779615274,2.2669793235123246,1.0232077434535007,0.5821329371406477,2.513254774033616,12.64,2.5656,1.4259322357175002,0.6775138584754316,0.03782957647284793,1.4546625507913087,0.6567467625607181,0.01537547345299919,0.13949277798483398,0.053251950935971445,143.66,10.926712321559036,0.4112313184720734,0.1765331185481001,4.495307758394738,1.2520670506181255,0.3774193911635547,0.7595503263832526,101.12,0.00604423076923077,0.0,17.86,0.0671035563638186,0.005095063036265766,211.13,1.264688524105853,0.3438272139787142,3.8944961455995615,0.0923423076923077
habit_p0p0_deck78_seed02,5.302115384615385,1.6297587047244855,0.03197042819589963,5.442807201360547,1.63499603210478,0.08865520615908347,-0.025617509490353792,1.0273733206227607,0.5585397048482611,3.0316615733211614,1.0118441870954802,0.5511780059038757,2.8610394098253984,5.94,1.1056,1.9076265657969493,0.5180643596281768,-1.188081343623099,1.9012440905475945,0.5252209192790844,-1.1811459655304495,0.1289286914917166,0.0527389153455464,136.9,7.944856636896057,0.4188249805073504,0.17664204121516877,4.80405813405027,1.1984492463978624,0.3502578890331056,0.8292008962464885,156.96,0.00075,0.0,18.29,0.06480816900393818,0.005739864001228539,289.43,1.5309151937706718,0.40912990128645516,6.871284341956494,0.0103
habit_p0p3_deck78_seed02,5.272953846153846,1.6144885908327915,0.031677403010495105,5.440635650187808,1.6089673238046642,0.08803866409611776,-0.032714156796903024,1.0220631128381734,0.5463510103264286,2.912984923997957,1.0176360533092994,0.5572747503051644,2.8666404704246697,7.42,1.338,1.863041963136419,0.5527581170415452,-1.0476112409491127,1.855418703168321,0.5617505523293905,-1.046431878108451,0.13295469062845705,0.05273859689195986,140.28,8.104591419294321,0.41356662040461006,0.17263492767308333,4.755768044933973,1.2105831741405308,0.34725122527729047,0.7887846261165958,151.94,0.0014461538461538461,0.0,18.13,0.06633413051264929,0.005971050761373796,282.35,1.5046243792180771,0.4026356384140556,7.172191726248309,0.01583653846153846
habit_p0p5_deck78_seed02,5.277061538461538,1.621092985842464,0.03156527250119605,5.47037197934982,1.6255698742197329,0.09323305617461401,-0.04876621369275415,1.0286809000842978,0.5590696703326256,2.968915669407592,1.0131545095732517,0.5501640602018085,2.8050858081974543,8.54,1.65,1.790779502185059,0.6052490228831773,-0.8590276102976534,1.7956738129931578,0.6010306298390707,-0.8771046758868764,0.13112750065754222,0.05281110518986389,138.34,8.444273626157774,0.415973492700563,0.17325979745825573,4.679681242629634,1.2000948889520124,0.3532743023727939,0.8053896270900293,144.02,0.002096153846153846,0.0,18.15,0.06590685967067131,0.006370903278321785,272.72,1.4736906721071021,0.39401855449674106,6.409897184139022,0.027134615384615385
habit_p1p0_deck78_seed02,5.3276942307692305,1.6174536773310364,0.006182069884783472,5.678486479657941,1.6229597165023046,0.11449559342973528,-0.012212199883244432,0.9980719133419681,0.5474043620004432,2.541618439845736,1.030968723143935,0.5662734208674277,2.5165599640094864,12.41,2.5476,1.4215716939688836,0.667329092962934,0.05590398320371068,1.4585559393857073,0.6445850231272965,0.03191110905108362,0.13899261652809575,0.05294672028157259,147.52,11.351793964721418,0.40985959525068294,0.17725617642240482,4.130829267691628,1.214578017287104,0.3604636870801027,0.9179227993681501,100.03,0.005994230769230769,0.0,17.99,0.06089599137426304,0.004756948707484625,212.44,1.292581357104108,0.3443944740359872,4.481432250814514,0.09184807692307692
habit_p0p0_deck52_seed03,5.267378358208955,1.6240033594281398,0.05445319374369237,5.406521444258884,1.6447581523314538,0.09521173275277191,-0.04701655772190486,1.0379528756912368,0.5744626841896203,3.1736016876971997,1.0060176425665737,0.566705135498876,3.1002330894590995,6.65,1.2464,1.8957359035994918,0.5280096159429123,-1.1447877385338472,1.8859569367680478,0.5372770093481724,-1.1227814251715955,0.1307884787186591,0.05283538808268474,137.78,7.892824558624726,0.41488662829690437,0.16463154710163935,4.715156804382514,1.1917431861536218,0.3448236196764905,0.9328381866363238,155.04,0.0016497512437810946,0.0,18.15,0.0682797035861223,0.006699590918666664,288.46,1.5236383216635838,0.40624788103396137,7.659386479949952,0.012947761194029852
habit_p0p3_deck52_seed03,5.302468407960199,1.6304156659801234,0.05798971023033837,5.4695544765354045,1.6455750129630689,0.09931838553013692,-0.021454143934938986,1.0315699987526363,0.5629885921859565,2.944117029293798,1.0047494327662014,0.5340028353399107,2.7894370329636633,7.38,1.404,1.8585243686789716,0.5590036767424926,-1.0727901513769433,1.8606814204774669,0.5544730094357233,-1.0518585410091226,0.1315057460698851,0.052985371659600045,139.48,8.150396704307967,0.4155017525641823,0.16598589104145514,4.49552670461625,1.1985406349910623,0.3452050722813143,0.8425449576007596,151.37,0.0015497512437810945,5e-05,18.06,0.06931839998646763,0.006612630436383898,282.64,1.5006250428085688,0.4007164673419864,8.66017719123946,0.013697512437810946
